3.963142017581176788e+03 -4.674560041166841984e-04 -3.175564634148031473e-04 6.099650636315345764e-04 1.351094921119511127e-03 1.908991980599239469e-04 7.593034533783793449e-04 1.052347826771438122e-03 9.560625767335295677e-04 2.043423242866992950e-03 2.476985799148678780e-03 2.120179822668433189e-03 1.142010092735290527e-03 1.640771282836794853e-03 2.002878580242395401e-03 1.176158766611479223e-04 6.329069146886467934e-04 -8.059620158746838570e-04 3.144471265841275454e-04 1.515157055109739304e-03 2.266649098601192236e-04 3.709748852998018265e-04 -4.932099254801869392e-04 -2.381373778916895390e-04 6.588314427062869072e-04 2.329844282940030098e-04 6.766424630768597126e-04 3.424848546274006367e-05 1.850982225732877851e-04 -6.184412050060927868e-04 7.529762806370854378e-04 5.796255209133960307e-05 6.926911300979554653e-04
3.961213481319579842e+03 -6.520954775623977184e-04 -3.940127498935908079e-04 6.256224005483090878e-04 1.321364194154739380e-03 -1.603081036591902375e-04 4.178710805717855692e-04 7.041511707939207554e-04 4.726242332253605127e-04 1.522404607385396957e-03 2.142837503924965858e-03 1.637627254240214825e-03 1.126411953009665012e-03 1.172014046460390091e-03 1.392254023812711239e-03 -3.473757897154428065e-05 1.519513316452503204e-04 -7.399151218123733997e-04 6.998989847488701344e-04 1.907734549604356289e-03 2.974021481350064278e-04 6.556944572366774082e-04 -5.225820350460708141e-04 -7.092697615007637069e-06 3.606376994866877794e-04 -2.062621788354590535e-04 6.801424897275865078e-04 5.982659422443248332e-05 6.475281552411615849e-04 6.663559179287403822e-05 1.007718266919255257e-03 -3.020359727088361979e-04 3.408966585993766785e-04
3.959284945057983350e+03 -2.037782978732138872e-04 -8.950445771915838122e-05 6.513390690088272095e-04 1.436663442291319370e-03 -2.142312005162239075e-04 4.540960071608424187e-04 8.172636735253036022e-04 4.301530134398490191e-04 1.356781693175435066e-03 1.855191891081631184e-03 1.862158998847007751e-03 1.355327549390494823e-03 1.215700060129165649e-03 1.266036648303270340e-03 2.024329842242877930e-05 2.269756951136514544e-04 -7.737667183391749859e-04 1.100978581234812737e-03 2.213080879300832748e-03 -3.609592095017433167e-04 4.174564965069293976e-04 -7.086452678777277470e-04 4.333401448093354702e-04 -4.970077498001046479e-06 -5.848360015079379082e-04 6.899687577970325947e-04 -7.413108687615022063e-05 6.252335733734071255e-04 9.679842332843691111e-05 8.368708076886832714e-04 -4.168228479102253914e-04 -2.440360985929146409e-04
3.957356408796386404e+03 3.693945182021707296e-04 5.149700446054339409e-04 6.637313053943216801e-04 1.609461731277406216e-03 7.435086445184424520e-05 9.223120287060737610e-04 1.166822970844805241e-03 8.000174420885741711e-04 1.987639581784605980e-03 1.893720822408795357e-03 2.353654243052005768e-03 1.748929964378476143e-03 1.651009079068899155e-03 1.734323566779494286e-03 3.985938092228025198e-04 7.047734106890857220e-04 -8.594949613325297832e-04 7.611705223098397255e-04 2.314615994691848755e-03 -1.011583604849874973e-03 -4.752403765451163054e-05 -9.526452631689608097e-04 9.285638807341456413e-04 -2.137137344107031822e-04 -2.994491660501807928e-04 6.472688983194530010e-04 -1.863389916252344847e-04 3.718039661180227995e-04 -4.659562255255877972e-04 3.924532211385667324e-04 -2.583168970886617899e-04 -5.091372877359390259e-04
3.955427872534789913e+03 6.627980037592351437e-04 9.617960313335061073e-04 7.699613342992961407e-04 1.666574156843125820e-03 4.557544307317584753e-04 1.075987820513546467e-03 1.356366206891834736e-03 9.806832531467080116e-04 2.826320705935359001e-03 2.322605345398187637e-03 2.850682940334081650e-03 2.142187207937240601e-03 2.348110545426607132e-03 2.346340799704194069e-03 1.249006134457886219e-03 1.251238747499883175e-03 -8.309207623824477196e-04 -1.692909245321061462e-05 2.026830567046999931e-03 -9.416934917680919170e-04 -3.477681311778724194e-04 -9.441215079277753830e-04 1.267801970243453979e-03 -6.460657459683716297e-05 2.818861103150993586e-04 6.270741578191518784e-04 -5.492116906680166721e-04 4.152022593189030886e-04 -1.050578663125634193e-03 3.388500481378287077e-04 -2.402151403657626361e-05 -2.635944692883640528e-04
3.953499336273192966e+03 5.002496181987226009e-04 6.928726215846836567e-04 8.229693630710244179e-04 1.392825273796916008e-03 2.292030694661661983e-04 5.579938297159969807e-04 9.876104304566979408e-04 6.465948536060750484e-04 2.889769151806831360e-03 2.581967739388346672e-03 3.171295393258333206e-03 2.139585791155695915e-03 2.790288301184773445e-03 2.561578759923577309e-03 1.685258117504417896e-03 1.302384305745363235e-03 -6.524056079797446728e-04 -4.055989847984164953e-04 1.161268446594476700e-03 -4.405627259984612465e-04 -2.538671251386404037e-04 -8.190358057618141174e-04 9.728480363264679909e-04 1.183926724479533732e-04 6.439764983952045441e-04 7.688722107559442520e-04 -9.826577734202146530e-04 4.685816238634288311e-04 -1.290050800889730453e-03 7.644637953490018845e-04 7.093334716046229005e-05 1.816798321669921279e-04
3.951570800011596475e+03 1.617656525922939181e-04 2.210965467384085059e-04 8.596430998295545578e-04 1.101679168641567230e-03 -3.709427837748080492e-04 7.139937224565073848e-05 5.222526378929615021e-04 3.872454690281301737e-04 2.327602356672286987e-03 2.271756064146757126e-03 3.092788625508546829e-03 1.669770339503884315e-03 2.560719382017850876e-03 2.270741155371069908e-03 1.126723363995552063e-03 8.144886814989149570e-04 -5.255811847746372223e-04 -4.219433467369526625e-04 2.924804866779595613e-04 -5.839481673319824040e-05 2.058163227047771215e-04 -6.445997278206050396e-04 2.801506198011338711e-04 6.673915049759671092e-05 5.704871146008372307e-04 9.497325518168509007e-04 -7.906139944680035114e-04 3.880745789501816034e-04 -1.037511858157813549e-03 1.037116162478923798e-03 1.806957588996738195e-04 3.540313336998224258e-04
3.949642263749999984e+03 2.220030291937291622e-04 2.212778490502387285e-04 1.081074005924165249e-03 1.084551448002457619e-03 -4.740239237435162067e-04 1.911063736770302057e-04 5.884759593755006790e-04 6.222524098120629787e-04 1.891406835056841373e-03 1.946788164786994457e-03 2.749517560005187988e-03 1.173727214336395264e-03 1.997885527089238167e-03 2.026076195761561394e-03 4.462444048840552568e-04 4.576460923999547958e-04 -4.631118208635598421e-04 -5.113091901876032352e-04 1.020285853883251548e-04 1.217069875565357506e-04 8.891866309568285942e-04 -2.992422087118029594e-04 7.776841084705665708e-05 -1.413661520928144455e-04 1.285428588744252920e-04 9.720437810756266117e-04 -2.178016875404864550e-04 4.900647909380495548e-04 -6.830592174082994461e-04 9.466713527217507362e-04 2.079658879665657878e-04 5.249991590972058475e-05
3.947713727488403038e+03 6.890613585710525513e-04 4.304380272515118122e-04 1.299502328038215637e-03 1.326998579315841198e-03 -2.588596146324562142e-07 7.781299646012485027e-04 9.597465395927429199e-04 1.070278813131153584e-03 1.872246037237346172e-03 1.994973048567771912e-03 2.415237482637166977e-03 9.724848205223679543e-04 1.666028401814401150e-03 2.109644934535026550e-03 2.859528758563101292e-04 3.894218534696847200e-04 -2.068831527139991522e-04 -5.319413612596690655e-04 3.529432287905365229e-04 2.091313072014600039e-04 1.342084608040750027e-03 -1.278578565688803792e-04 4.755266127176582813e-04 -5.909368628636002541e-04 -9.069496445590630174e-05 9.241019724868237972e-04 -4.762757089338265359e-05 5.034372443333268166e-04 -5.558817647397518158e-04 8.424211409874260426e-04 1.133176629082299769e-04 -3.346283920109272003e-04
3.945785191226806546e+03 9.700980153866112232e-04 7.105295080691576004e-04 1.490038586780428886e-03 1.808738103136420250e-03 6.558240856975317001e-04 1.368492958135902882e-03 1.398538588546216488e-03 1.568178180605173111e-03 2.021863125264644623e-03 2.044749679043889046e-03 2.160189207643270493e-03 7.933525484986603260e-04 1.680112793110311031e-03 1.847496838308870792e-03 3.229180583730340004e-04 2.181440650019794703e-04 1.122560643125325441e-04 -2.558333217166364193e-04 4.841302579734474421e-04 2.912269155785907060e-05 1.141750486567616463e-03 -3.225746622774749994e-04 7.131741731427609921e-04 -1.041230512782931328e-03 1.688352203927934170e-04 9.026751504279673100e-04 -3.294551570434123278e-04 2.783633535727858543e-04 -4.074093012604862452e-04 7.824606727808713913e-04 2.625112829264253378e-04 -2.167150232708081603e-04
3.943856654965209600e+03 8.685137727297842503e-04 1.019264338538050652e-03 1.784668304026126862e-03 2.273473422974348068e-03 1.132510951720178127e-03 1.478921505622565746e-03 1.838632160797715187e-03 2.107433974742889404e-03 1.922814757563173771e-03 1.886025071144104004e-03 1.966966316103935242e-03 5.671175313182175159e-04 1.708906609565019608e-03 1.045237877406179905e-03 3.148097894154489040e-04 9.058444993570446968e-05 1.043329830281436443e-04 -2.268053940497338772e-04 4.164977872278541327e-04 -4.246845783200114965e-04 6.043399334885179996e-04 -5.508146132342517376e-04 4.347393696662038565e-04 -9.067700593732297421e-04 4.469699633773416281e-04 7.239346741698682308e-04 -8.706554654054343700e-04 5.915346628171391785e-05 -2.012426557485014200e-04 4.797247529495507479e-04 4.476177855394780636e-04 2.351082221139222383e-04
3.941928118703613109e+03 7.547395653091371059e-04 9.485651389695703983e-04 1.722888322547078133e-03 2.241519745439291000e-03 1.118158921599388123e-03 1.098409295082092285e-03 1.833329093642532825e-03 2.440149197354912758e-03 1.856283750385046005e-03 1.752152806147933006e-03 1.933059189468622208e-03 9.117801091633737087e-04 1.710803713649511337e-03 6.969951209612190723e-04 5.249998648650944233e-04 3.416479157749563456e-04 -8.101552521111443639e-05 -5.039144307374954224e-04 3.060281742364168167e-04 -6.430488429032266140e-04 2.523320436011999846e-04 -6.790790357626974583e-04 2.101991412928327918e-05 -2.145416801795363426e-04 6.018514395691454411e-04 1.991087337955832481e-04 -1.280243159271776676e-03 -3.406292817089706659e-04 -7.620160613441839814e-05 1.084239702322520316e-04 2.536271058488637209e-04 5.044479621574282646e-04
3.939999582442016617e+03 9.742749971337616444e-04 7.864802610129117966e-04 1.394539256580173969e-03 1.972115132957696915e-03 9.442067821510136127e-04 9.035571129061281681e-04 1.551577588543295860e-03 2.552621299400925636e-03 2.232282888144254684e-03 1.829117885790765285e-03 2.167447470128536224e-03 1.727436436340212822e-03 1.922658761031925678e-03 1.298931078054010868e-03 1.001205760985612869e-03 7.503054221160709858e-04 3.753481678359094076e-06 -1.340686139883473516e-04 1.962858805200085044e-04 -4.359596641734242439e-04 2.516327367629855871e-04 -7.427060627378523350e-04 -1.754196564434096217e-04 2.674066927284002304e-04 5.826437263749539852e-04 -5.091890343464910984e-04 -8.727738750167191029e-04 -7.997608627192676067e-04 1.185480286949314177e-04 2.118247502949088812e-04 -4.602281478582881391e-05 3.776074154302477837e-04
3.938071046180419671e+03 1.463441061787307262e-03 9.730815654620528221e-04 1.636769855394959450e-03 2.042903099209070206e-03 9.629635023884475231e-04 1.304928679019212723e-03 1.688298536464571953e-03 2.576733706519007683e-03 2.580431289970874786e-03 2.048364840447902679e-03 2.523589180782437325e-03 2.244538161903619766e-03 2.155012218281626701e-03 1.985169248655438423e-03 1.243943930603563786e-03 1.026218174956738949e-03 3.273478650953620672e-04 7.789079099893569946e-04 7.841568003641441464e-05 -2.784437383525073528e-04 2.654122654348611832e-04 -6.684822146780788898e-04 -5.394300751504488289e-05 1.687057374510914087e-04 1.759566803229972720e-04 -8.742205682210624218e-04 -7.061118230922147632e-05 -8.687953813932836056e-04 4.876806051470339298e-04 5.728976684622466564e-04 -8.023908594623208046e-05 -6.398539699148386717e-05
3.936142509918823180e+03 1.861223136074841022e-03 1.185485394671559334e-03 2.076818840578198433e-03 2.197860507294535637e-03 8.554153610020875931e-04 1.717586652375757694e-03 2.001266228035092354e-03 2.239906694740056992e-03 2.610430819913744926e-03 2.290934557095170021e-03 2.772077685222029686e-03 2.407506573945283890e-03 2.197470283135771751e-03 2.123327460139989853e-03 1.176400692202150822e-03 1.197996782138943672e-03 4.876547027379274368e-04 1.200203085318207741e-03 -1.131069511757232249e-04 -2.851697208825498819e-04 1.582956610945984721e-04 -4.065817338414490223e-04 4.495353205129504204e-04 -1.292552915401756763e-04 -2.287716924911364913e-04 -6.347775342874228954e-04 2.685723011381924152e-04 -5.440409877337515354e-04 7.631672197021543980e-04 6.707831635139882565e-04 -6.434774695662781596e-05 -4.734550602734088898e-04
3.934213973657226234e+03 1.798106706701219082e-03 1.254483824595808983e-03 1.834810827858746052e-03 2.106367377564311028e-03 6.147866370156407356e-04 1.496064825914800167e-03 1.928951009176671505e-03 1.649657962843775749e-03 2.470841864123940468e-03 2.396548166871070862e-03 2.880231942981481552e-03 2.290544100105762482e-03 2.091098809614777565e-03 1.883893273770809174e-03 9.298868826590478420e-04 1.150419237092137337e-03 1.582179684191942215e-04 1.098591019399464130e-03 -1.815779833123087883e-04 -1.704515307210385799e-04 3.061058814637362957e-04 -2.640288585098460317e-05 8.565565804019570351e-04 -2.413972106296569109e-04 -2.739424526225775480e-04 -1.759371662046760321e-04 3.490571980364620686e-04 -1.972465906874276698e-05 7.538060890510678291e-04 5.939453258179128170e-04 -1.606186124263331294e-04 -5.509697366505861282e-04
